Job ID	NewLB	Summed CPLength	Summed TWork
248955	1025	670	8.139166666666666
249083	2210	395	40.588229166666665
250028	422	142	3.3706999999999994
250705	452	204	2.6641000000000004
251023	422	142	2.4877583333333333
251216	3393	3326	5.507395833333334
253622	697	679	0.7807291666666667
254132	321	283	0.7396875
254310	6033	1990	74.31156250000001
254387	333	113	2.3928708333333333
257702	1347	447	6.361650000000001
258351	331	111	2.3939583333333334
260403	419	139	2.9544000000000006
262392	391	131	2.7882
262860	2628	2554	5.991979166666667
263535	80	50	0.45318749999999997
263649	0.01875	0	0.01875
264860	1526	166	5.860799999999999
265204	3504	1038	41.8875
265737	1244	124	4.1233
266226	77807	3813	776.6207291666666
267377	13230	734	322.4271
267754	372	134	2.2697666666666665
267902	421	141	2.7046625
268905	1256	138	5.506199999999999
270226	483	163	3.4395
270294	547	197	2.9358249999999995
270836	369	131	2.6784
274034	0.0778125	0	0.0778125
275634	361	121	2.4380000000000006
277413	444	153	3.3517
277620	362	122	2.7065166666666665
278359	1215	99	4.064166666666667
278573	509	195	4.8396
278938	1095	153	3.7150750000000006
280760	346	116	2.11315
282662	653	486	5.779583333333334
285543	11206	458	280.1253
285697	1388	118	5.232079166666666
288085	383	129	2.585675
288973	332	112	2.26365
289209	2133	213	8.6133
289720	369	131	2.2693000000000003
289963	421	141	2.7715
290747	82693	3984	901.9178541666666
290951	5151	488	96.9021875
291934	405	145	2.6862999999999992
294384	353	122	2.322941666666667
295050	470	174	2.9483000000000006
297624	362	122	2.422495833333333
298078	5035	2418	32.63583333333334
301863	360	120	2.1725375
304039	384	133	3.4407000000000005
306517	390	130	2.6629125
306946	762	368	2.4356000000000004
307439	458	196	2.4787999999999997
307540	5856	5766	6.321875
310349	1383	111	7.05635
312764	0.021666666666666667	0	0.021666666666666667
314363	363	123	2.402470833333333
314991	382	127	2.4395416666666665
315114	330	110	2.6182291666666666
315525	1497	119	5.282733333333333
316069	1354	492	7.301408333333333
317134	384	133	2.4103000000000003
320475	566	290	7.398541666666667
320791	582	256	3.5620999999999996
323582	5095	5005	5.053645833333333
324065	271	236	0.7828125
325188	605	205	4.0234000000000005
326269	362	122	2.3789999999999996
327207	0.0240625	0	0.0240625
329691	370	132	2.3909000000000002
330776	113	97	0.8090625
331085	392	132	2.6673
331673	74695	2416	775.7788541666666
331693	418	138	2.6568958333333335
332109	369	131	2.219625
332956	91	31	0.03197916666666667
333174	422	142	2.8385
334052	341	215	2.3492
334147	418	138	2.7157
334578	0.045208333333333336	0	0.045208333333333336
336712	4672	411	85.04854166666667
336729	362	122	2.5458000000000003
337183	2887	328	52.20833333333333
337632	361	121	2.6066000000000003
338927	5679	2088	72.97916666666666
339439	3791	369	68.43052083333335
340686	362	122	2.431675
341911	3400	665	26.518229166666668
342920	655	217	4.903700000000001
347574	513	173	3.5087
350280	1108597	21065	21936.536249999997
350342	3744	3676	5.3790625
353440	391	131	2.566
354598	626	214	4.606299999999999
354625	392	132	2.6127999999999996
355141	362	122	2.6919000000000004
355719	0.17197916666666666	0	0.17197916666666666
359473	1339	110	41.324374999999996
359962	389	129	2.3641
359963	422	142	3.3345
359984	362	122	2.3209999999999997
360180	370	132	2.4768000000000003
360358	340	122	2.4195
360665	543	209	3.9555000000000002
362050	392	132	2.7832
363970	412	148	2.8243
366209	546	174	3.75
368142	683	467	6.825
369232	399	141	2.4819
369640	423	143	3.7795
369713	734	403	8.209479166666666
370660	60602	472	1340.2255208333333
371026	421	141	2.619629166666667
372037	362	122	2.282075
373743	330	110	2.2874
374904	361	121	2.2735083333333335
375747	361	121	2.319
376283	388	128	2.3949875
377383	648	216	5.857000000000001
378740	330	110	2.5135
380103	837	413	5.1511000000000005
380108	3257	3257	3.828958333333333
380774	0.0490625	0	0.0490625
381117	234	197	0.7739583333333333
381342	876	510	4.2372
383753	434	156	3.0496999999999996
384395	0.03885416666666667	0	0.03885416666666667
386156	1384	112	5.6945
391414	656	618	1.5715625
391897	505	168	3.3813999999999997
392556	547	185	3.6999999999999997
394763	4084	371	85.44135416666667
397539	332	112	2.1986666666666665
400518	50	32	0.32966249999999997
404280	431	153	4.2247
405524	361	121	2.221204166666667
407011	428	150	3.0396
407268	330	110	2.3232749999999998
408024	0.07583333333333334	0	0.07583333333333334
408089	1036	82	4.475737499999999
408499	3186	3089	5.593645833333333
410407	358362	17971	22329.014583333334
411049	330	110	2.081583333333333
413867	362	122	2.8184
415280	426	148	2.7859
418874	498	166	3.8418
419255	3435	308	56.83020833333333
420476	370	132	3.6705999999999994
421656	392	132	2.7036000000000007
421884	389	129	2.4416458333333333
423445	407	161	2.8244
424185	9789	1390	13.9753125
424796	575	191	4.03
425252	437	197	2.331600000000001
427459	447	148	2.9657999999999998
428342	541	181	3.7311999999999994
428582	452	152	3.1532
433399	644	206	4.1213999999999995
434435	473	177	3.7664
435024	362	122	2.824
435737	1604	164	7.1339999999999995
437735	1332	115	40.86354166666666
437752	569	189	3.9817
439224	1751	322	39.587604166666665
440471	33076	4605	909.8729166666667
441949	392	132	2.9986
442834	142	123	0.7759375
443266	841	333	4.660699999999999
448299	393	133	2.4107
448798	409	137	3.1887
450353	522	170	3.2504999999999997
454341	361	121	2.726679166666666
455974	775	650	7.380208333333334
455986	378	126	2.5288874999999997
456047	362	122	2.3126083333333334
456610	391	131	2.3502
459356	420	140	4.0338
460381	458	160	3.8978
460522	342	124	2.2107375
461311	0.0196875	0	0.0196875
461546	240	150	1.6920000000000002
461686	361	121	2.4991000000000003
462831	3307	519	56.461666666666666
463778	3196	3090	5.405729166666667
463968	37656	726	765.5083333333333
465671	451	151	3.2692999999999994
466057	1153	93	3.894983333333333
466798	513	173	3.6822
467240	362	122	2.8765
468337	370	132	2.4272
472321	392	132	2.6140000000000003
472337	332	112	2.2037416666666667
473843	412	182	2.3119458333333336
477795	422	142	2.8329
479748	0.054375	0	0.054375
480165	5270	5181	5.7943750000000005
481381	649	214	3.7984
482942	332	112	2.34755
483126	360	120	2.3009000000000004
484234	455	207	2.8152
486071	8741	581	10.685
488816	0.07364583333333333	0	0.07364583333333333
488954	420	140	3.6524000000000005
489586	531	231	8.157916666666667
490438	438	198	2.7662
491059	5362	3046	31.303854166666667
491725	665	214	4.847300000000001
491967	1128	338	6.182899999999999
492596	0.08541666666666667	0	0.08541666666666667
492807	365	126	2.4380458333333332
492917	3974	446	163.55583333333334
494544	353	122	2.3301
496200	572	192	4.2418
496653	513	173	3.3986
497744	0	0	0.0
498779	3147	416	49.33864583333333
499590	799	267	7.0676000000000005
499822	0.09020833333333333	0	0.09020833333333333
500440	393	133	2.5721999999999996
502426	422	142	3.0321
503002	392	131	2.5969999999999995
503702	363	123	2.4316958333333334
503914	893	593	7.553437499999999
503950	632	312	3.8983
504821	362	122	2.4295333333333335
507777	408	136	4.043200000000001
508954	596	192	4.0956
508992	317	167	3.794270833333333
509901	330	110	2.2264125000000003
512120	2956	2867	5.466770833333333
512397	115	99	0.7564583333333333
513842	372	134	2.557666666666667
515403	4943	810	84.85208333333333
515796	438	146	3.0486999999999997
518037	150	50	0.012291666666666666
520021	0.08083333333333333	0	0.08083333333333333
522046	449	149	3.0831
524871	482	240	2.9314
530341	378	126	2.3651375
533084	418	138	3.0620999999999996
535781	624	200	4.2278
536370	1029	84	4.875024999999999
536550	2596	2499	5.9530208333333325
538276	3324	3228	5.671875
538495	1036	82	4.079125
538604	1141	91	4.0077
539015	793	273	5.2166999999999994
545058	730	539	7.421041666666667
548993	91546	4115	927.8674
549666	8753	6086	83.20697916666666
550897	390	130	2.753
550967	363	123	2.4548291666666664
551444	360	120	2.3324
554039	360	120	2.7377
554493	4262	635	158.844375
556629	361	121	2.3777833333333334
556999	43690	3309	970.2959000000001
559119	392	132	2.6956999999999995
561818	1035	81	3.7075374999999995
562648	330	110	2.0981458333333336
564397	117	101	0.74875
564507	394	134	2.5312
565500	511	172	3.1509
565518	1150	90	4.104783333333334
565756	400	142	2.6187
566183	400	142	2.5138999999999996
570726	682	520	7.339895833333333
571386	362	122	2.3550875000000002
573503	672	217	4.6754
575167	1157	117	3.9531875000000003
575286	451	151	3.6192
577388	663	283	7.477916666666667
578294	45	23	1.0766
578624	1156	116	4.071733333333333
578766	593	189	4.2759
581459	419	139	2.439
581747	12336	542	313.999
582019	363	123	2.3050208333333333
583068	0.027708333333333335	0	0.027708333333333335
583129	3106	429	54.64604166666667
583930	424	144	2.8362999999999996
586241	0.042395833333333334	0	0.042395833333333334
586753	168	168	0.0
587244	412	156	2.5731
587299	332	112	2.5514958333333335
587490	1332	133	5.1063625
588203	362	122	2.338170833333333
588400	2246	2187	6.244166666666667
588422	24868	6376	97.21656250000001
589760	3459	3399	6.404166666666667
589946	87153	4107	904.7904958333334
592346	390	182	2.3712999999999997
595146	481	161	3.5589000000000004
595778	1384	116	4.7934874999999995
595912	113	99	0.7616666666666667
596408	542	182	3.7651
597512	2721661	42052	67296.81083333334
598226	347	115	2.4202500000000002
599649	480	212	2.8240000000000003
609449	2399	239	11.6008
610269	483	163	3.5885999999999996
611613	362	122	2.2730333333333332
611691	362	122	2.4711000000000003
612448	330	110	2.1651083333333334
613612	0	0	0.0
616044	359	119	2.2783958333333336
617765	390	130	2.4099999999999997
617939	13757	750	334.3983
618396	460	224	2.2601000000000004
620319	1266	100	4.679925
621354	332	112	2.1828
624245	417	137	2.7750999999999992
625089	907	529	4.847199999999999
625119	0.0036458333333333334	0	0.0036458333333333334
625611	4175	941	67.80260416666667
627162	439	148	2.7744
627732	421	167	2.9708
629058	0.08	0	0.08
629097	660	220	5.6507
629382	402	141	2.9541
629901	362	122	2.3002583333333333
632404	383	147	2.5892
632509	370	132	2.1812375
633218	362	122	2.2295458333333333
634144	0.0671875	0	0.0671875
635290	448	148	2.8616999999999995
635507	0.0690625	0	0.0690625
636887	0.035833333333333335	0	0.035833333333333335
637472	452	152	3.0121999999999995
638778	681	328	7.924479166666667
640065	361	121	2.2465541666666664
640590	2953	2953	10.1309375
641082	378	126	2.2521958333333334
643041	3329	3231	5.910833333333333
644437	394	134	2.6250999999999998
646695	361	121	2.4120375000000003
647016	1335	135	5.7825
648594	687	236	4.791100000000001
652521	1380	108	5.560350000000001
652592	300	100	2.1140000000000003
653032	330	110	2.4336625
653802	136	115	0.7861458333333333
654095	0	0	0.0
654394	701	229	5.524900000000001
655531	851	631	7.738229166666667
657794	0.009375	0	0.009375
659911	29288	1338	879.4533333333334
660380	725	245	5.5230999999999995
664075	0.06302083333333333	0	0.06302083333333333
664763	0.0834375	0	0.0834375
665026	357	127	2.4275
665455	419	139	2.5925000000000002
665925	392	132	3.0773
666293	441	217	2.5014708333333333
666460	3269	296	55.152187500000004
669090	362	122	2.6445625
669523	2494	2438	5.987708333333334
671051	340	122	2.180225
671170	2853	2767	5.3525
671806	616	201	3.9425
673046	361	121	2.2935000000000003
673856	362	122	2.402470833333333
674846	76006	12571	2517.8079166666666
675481	4289	4248	5.493333333333333
676189	3295	3217	5.731458333333333
677562	447	209	2.4927
677667	380	144	2.6199000000000003
679306	378	126	2.4027
679385	4055	3966	5.864895833333334
681708	393	133	2.6929000000000003
685576	362	122	2.6337833333333336
686400	424	144	3.2617000000000003
686617	362	122	2.5874
688007	13282	719	321.9187
688671	4206	4108	5.990520833333333
690956	3806	388	56.239687499999995
693963	393	133	2.8672999999999993
695128	393	133	2.4711166666666666
696817	420	192	2.6536000000000004
697210	363	123	2.3772
697922	347	115	2.1894125
698102	0.012291666666666666	0	0.012291666666666666
698614	401	195	2.2839958333333334
699886	413	136	3.3283999999999994
700021	2824	2740	6.1215625000000005
701298	4160	422	164.98739583333332
701527	331	111	2.2277791666666666
704041	1345	147	4.5923625
705723	3221	3129	5.5803125
706128	2722	389	19.2937
706238	341	123	2.2326291666666664
707028	332	112	2.3675041666666665
708294	374	123	2.3200000000000003
711016	93237	4711	1001.3666
711310	585	205	3.2886583333333337
711554	0	0	0.0
711565	5556	437	144.02900000000002
713024	451	151	3.1286
714142	361	121	2.6229
715524	11487	683	65.759
715740	485	192	4.427899999999999
715862	859	499	4.8025
716286	389	129	2.532579166666667
718789	1036	82	3.7385
720808	363	122	2.49405
721603	615	205	4.0507
721619	733	341	4.987900000000001
725396	407	135	3.4195208333333333
726282	302	102	2.0871583333333334
726611	1957	197	9.369
726934	467	155	3.7078999999999995
728278	319	107	2.1295916666666668
733824	0.07104166666666667	0	0.07104166666666667
733929	451	151	3.2504
734362	1266120	19784	21839.37166666667
735005	392	132	3.5032000000000005
735482	1636770	37237	2447.7523958333336
737120	407	135	2.3520375000000002
737191	69925	7871	862.4115625
738806	0.025520833333333333	0	0.025520833333333333
739878	63131	484	1643.2397291666662
745180	5625	3395	31.280833333333334
745710	420	166	2.9064
745826	425	145	3.1727999999999996
749207	330	110	2.325
749234	119	101	0.7848958333333333
752508	0.08375	0	0.08375
753431	330	110	2.2500291666666667
753860	500	236	3.2594
754570	391	131	2.4814166666666666
754820	3052	2978	4.788854166666667
755352	362	122	2.37195
755961	2720	2622	4.84375
756311	359	119	2.3902999999999994
756581	393	133	2.649195833333333
757754	392	132	2.761029166666667
760465	0.013020833333333334	0	0.013020833333333334
760479	377	125	2.7592
762805	391	131	2.6061
763669	0.08302083333333334	0	0.08302083333333334
768594	3227	3227	5.971354166666667
768913	1039	465	6.424899999999999
769529	2767	390	58.18270833333333
771532	6560	647	41.6065625
771879	706	326	4.4571
772118	422	142	2.7995999999999994
772428	408	408	0.0
772437	1248	129	5.5759
774644	16705	5495	161.96291666666667
776942	830	278	6.138200000000001
777507	392	132	2.6462000000000003
777517	331	111	2.221070833333333
778715	332	112	2.2446916666666668
778749	375	125	2.404891666666667
779229	47380	1199	773.3245000000001
783265	599	313	3.7236000000000002
784449	50219	7157	1022.8980208333332
786083	2993	223	72.263
787001	342	114	2.3306875000000002
787485	443	152	3.1366999999999994
787778	420	140	2.6252708333333334
789152	392	132	2.9360999999999997
790130	390	130	2.6340000000000003
792161	0.0096875	0	0.0096875
792402	1152	92	4.0355583333333325
792414	362	122	2.3867958333333332
792687	0.06583333333333333	0	0.06583333333333333
793512	3568	342	41.21125
795100	419	139	2.9375000000000004
795334	52601	8166	1025.7764583333333
797524	4506	4415	5.9453125
797865	98	62	0.6701999999999999
799148	0.07760416666666667	0	0.07760416666666667
799574	1052	664	7.814479166666667
799608	1266	100	5.464254166666667
800597	432	154	3.096
801339	377	125	2.5707375
802719	361	121	2.2712958333333333
804179	20022	8591	859.1545833333333
804943	0.07	0	0.07
808610	132	132	0.0
808745	3450	359	17.431
810361	399	377	0.7922916666666667
813277	4606	4530	6.04
814881	1154	405	17.981145833333333
816771	693294	122	42409.893958333334
816906	634	214	4.9003000000000005
817274	432	154	3.9241
817463	42014	4838	1021.3327083333334
821677	361	121	2.3661333333333334
822850	379	143	2.3286124999999998
823951	360	120	2.4979000000000005
826562	362	122	2.5660083333333334
826789	361	121	2.3264
828477	6177	6153	6.324479166666666
831153	1330	133	4.213049999999999
832933	623	314	3.511799999999999
833773	352	121	2.6552
833915	1334	134	4.3652375
837066	33046	2320	890.461875
837201	372	134	2.3224916666666666
837531	925	381	7.4563000000000015
837707	315991	898	5508.108125000001
838794	392	132	2.5460000000000003
839312	362	122	2.4775
839328	390	130	2.5294000000000008
843085	376	124	2.596633333333333
843250	452	152	3.4455999999999998
848823	359	119	2.4865666666666666
849399	540	180	4.5245
851624	692	392	2.7399999999999993
852442	51814	1276	841.1889
853823	0.03270833333333333	0	0.03270833333333333
854420	451	151	2.8412999999999995
854788	0.056354166666666664	0	0.056354166666666664
855710	362	122	2.3836500000000003
857147	464	152	3.1500999999999997
857435	378	126	2.4054875
858307	6496	1261	73.38843750000001
858836	3207	3124	5.825
860668	596	310	3.7658
860781	2753	204	41.269375000000004
861584	372	134	2.6559
861878	739	739	0.7690625
863986	330	110	2.1438999999999995
865206	1430341	19928	23385.458229166667
868062	30907	2182	886.4953125
870584	0.059895833333333336	0	0.059895833333333336
871627	363	123	2.3633583333333332
872012	0.0709375	0	0.0709375
872274	332	112	2.168225
874852	392	132	2.5542000000000002
879209	81805	15101	2534.1978125
881351	2830	2742	5.635833333333333
882371	423	143	3.6191000000000004
886451	2363	311	40.67989583333333
886605	535879	49012	68635.61958333333
887731	669	335	7.1408
890931	4164	4145	5.988958333333334
893160	391	131	2.6872958333333337
896664	400	142	3.0204999999999997
897375	542	182	4.5257
899009	1894	293	41.134791666666665
902190	497	231	2.7575000000000007
902260	400	194	2.3895
903507	360	120	2.2583
903610	2580	260	13.154700000000002
905134	204	204	0.0
905647	112	70	0.6421
906194	341	123	2.301266666666667
906607	2687	2593	6.0278125
908544	413	138	3.4712916666666667
909049	452	152	3.0543000000000005
909324	516	309	9.41375
910067	3230	3147	5.516875000000001
910578	4532	254	36.3137
913382	4486	1189	57.483333333333334
914895	5243	562	165.19677083333335
917847	428	212	2.3423541666666665
918534	1322	137	5.743499999999999
919195	420	420	0.0
919633	553	247	3.205
920244	536	180	4.354799999999999
924497	392	132	2.4222
925531	380	126	2.5596
928783	544	262	2.9945
930378	361	121	2.346604166666667
930492	249	221	1.9035416666666667
930653	372	134	2.4945249999999994
930800	444	424	0.813125
931144	393	133	3.1181
931382	570	268	4.7544
932423	387	127	2.6023958333333335
934829	432	146	2.3655000000000004
936031	360	120	2.724225
936174	879	559	4.1676
936322	432	154	3.1582000000000003
937310	815	545	7.515416666666667
939528	426	146	2.743691666666667
941818	364	125	2.1451874999999996
943294	0.032916666666666664	0	0.032916666666666664
943414	478	159	2.8100000000000005
945725	389	129	2.4934041666666666
947756	575	195	4.5595
948737	450	150	3.5281000000000002
950547	421	141	2.6909
951048	558	186	4.6184
952385	331	111	2.234758333333333
952387	360	120	2.2441
952924	302	102	2.1182291666666666
957341	3120	3068	6.114999999999999
957597	452	178	2.8394
958586	392	158	2.8712000000000004
959668	124	108	0.8028124999999999
960087	502	479	0.745
961394	10991	3132	99.2609375
962773	639	378	2.7706
963374	416	136	2.9838999999999998
964726	372	124	2.4391208333333334
964923	392	132	2.5700000000000003
965880	482	162	3.3430999999999993
966723	392	132	2.6881999999999993
967737	572	182	4.5401
971496	356	126	2.090116666666667
972915	0.0415625	0	0.0415625
973227	1779	179	8.727999999999998
975608	662	222	5.4453
975621	2323	343	10.7072
976427	0.07864583333333333	0	0.07864583333333333
977898	332	138	1.9898041666666666
983297	361	121	2.1923250000000003
987247	752	573	7.4896875000000005
988935	324	112	2.1111291666666663
992140	332	112	2.2270375000000002
994993	653	311	7.859062499999999
995024	2550	216	10.3995
995050	392	132	2.7243000000000004
995231	6902	591	13.883754166666666
995565	362	122	2.484000000000001
997882	390	130	2.6429
997976	638	298	4.0436
998041	3772	374	57.62166666666667
998436	444	153	3.0955
999281	376	124	2.951458333333333
1000336	392	132	2.5192958333333335
1001354	37777	3693	910.2519791666667
1002399	102	84	0.7922916666666667
1005256	388	128	3.0513000000000003
1005561	360	120	2.1505625000000004
1005932	1427	147	5.056800000000001
1007295	1515	155	6.5518
1007508	372	134	2.4461
1008214	378	126	2.3390000000000004
1011815	420	140	2.7467
1011874	1940	154	7.343499999999999
1012035	519	222	3.2068000000000003
1013222	381	127	2.6717500000000003
1015619	397	191	2.25145
1019052	363	123	2.7338
1019742	422	142	2.8494
1022781	328	108	2.140870833333333
1025688	595	204	5.1027000000000005
1026179	422	142	3.6667
1027114	452	152	3.2743999999999995
1027896	3631	3536	5.532395833333334
1029045	331	111	2.0834166666666665
1029762	357	117	2.320875
1033243	479	159	3.5107999999999997
1036046	2039	1982	6.046979166666667
1037711	11455	496	287.3197
1043176	365	125	2.380229166666667
1044001	0.048854166666666664	0	0.048854166666666664
1048063	1577	215	5.375308333333333
1048324	2713	153	4.475116666666667
1048472	442	192	3.0458999999999996
1048984	1176	376	12.003700000000002
1049003	379	143	2.3310833333333334
1049349	423	143	3.4077
1050868	751	277	7.4866
1051977	362	122	2.7104
1062384	528	176	3.4579000000000004
1064840	421	141	2.9071
1068246	391	131	3.3221
1069720	378	126	3.0409
1070324	350	134	2.2124
1070352	454	154	3.6138
1070404	702	269	11.8815625
1071332	417	137	2.655699999999999
1073107	357	117	2.2179083333333334
1074808	36056	568	758.6360416666666
1075587	390	130	3.1475
1076543	360	120	2.4322000000000004
1079129	431	153	2.8895999999999997
1080048	392	132	2.7333999999999996
1080332	11556	494	293.1893
1081919	429	146	2.9907
1082717	0.07541666666666667	0	0.07541666666666667
1082726	371	133	2.5846416666666663
1084442	1765	339	40.5009375
1085438	2664	2587	5.8021875000000005
1085660	390	130	2.4551
1085938	332	112	2.3458291666666664
1088404	391	131	2.6932
1088700	1247	127	4.422716666666666
1089012	379	127	2.6481
1091115	353	122	2.2691
1094063	443	193	2.4510000000000005
1096528	390	130	2.5793
1098051	362	122	2.309
1098437	452	152	3.1607000000000003
1099760	2230	230	7.511800000000001
1100453	58521	448	1519.9373666666668
1100610	0.07052083333333334	0	0.07052083333333334
1103045	641	304	8.036458333333334
1103519	2222	2156	6.304270833333333
1104279	0	0	0.0
1106141	392	132	2.5443
1106167	300	100	2.0478958333333335
1107610	361	121	2.550900000000001
1110057	1249	129	3.7210416666666664
1110786	393	133	2.8675999999999995
1110898	360	120	2.4813
1114897	450	150	3.0809999999999995
1115081	439	147	3.4694
1117402	342	124	2.2838041666666666
1117647	1117	86	3.7576666666666663
1118651	4997	4927	4.982291666666666
1120120	492	226	3.3454999999999995
1121184	4041	422	166.02427083333333
1121882	2223	223	10.3291
1123258	4558	4536	5.9021875
1124668	636	204	4.596
1125463	53166	1188	869.5088000000001
1127885	385	125	2.7700000000000005
1128202	2306	186	8.053433333333333
1129867	1356	107	5.02685
1130414	81128	3854	904.8680625
